idx,rpm,fuel,hw_nozzle_holes,hw_nozzle_diameter_mm,hw_vp37_camplate,hw_vp37_cam_profile_file,hw_valvetrain_profile_file,soi_offset_deg,iq_cmd_mg_per_str,iq_eff_mg_per_str,n146_mv,maf_target_mg_per_str,smoke_iq_max_mg_per_str,boost_target_mbar_abs,p_intake_bar_used,soi_main_deg_model,duration_main_deg,out_peak_pressure_bar,out_peak_temp_k,out_imep_bar,out_indicated_torque_nm,out_brake_torque_nm_est,out_brake_power_kw_est,out_mass_start_kg_per_cyl,out_mass_end_kg_per_cyl,out_fuel_energy_in_j_per_cyl,out_q_comb_j_per_cyl,out_q_wall_j_per_cyl,out_q_exhaust_out_j_per_cyl_est,out_torque_ind_mean_nm_per_cyl,out_torque_ind_pp_nm_per_cyl,out_torque_ind_ripple_rms_nm_per_cyl,out_rod_force_max_comp_n_est,out_rod_force_max_tens_n_est,out_bsfc_g_per_kwh_est
4960,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.1967050582614522,29.80842280053858,29.80842280053858,,680.2851423090982,36.80167154918055,1407.2582226394093,1.4092576061459843,-4.803294941738548,33.428943806008284,75.50949174203137,1574.07459672161,11.245770297734683,169.69414034166513,154.60454346666512,24.28522489832395,4.1941409158043e-05,2.1689653150113904e-05,1102.9116436199274,1070.2338598287406,4.798734217844326,890.0463010316904,42.36746986227689,1147.5086046753472,202.39669246486457,36401.235936777965,495.7454990156741,220.93746821620937
4961,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.7073299045976071,34.77333139404012,34.77333139404012,,745.6084319683248,37.02097116446509,1546.4792799889178,1.3172587308735135,-6.707329904597607,40.57279160366745,67.39509161849811,1726.2989638891231,11.998484135354275,181.05228871357895,165.96269183857896,26.06935867250332,3.920339841177866e-05,1.7729319113061756e-05,1286.6132615794845,1246.615413217277,5.633326218577737,1053.5521903170502,45.203215240105905,1100.8221847288614,199.3266308081658,32309.25124663368,514.4774761150134,240.0979529093333
4962,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.2487111157910875,10.946158219062884,10.946158219062884,,366.3673631345473,23.6675490234879,1013.4069192011988,1.1239215155887918,-6.248711115791087,11.126342055729381,57.488004053098194,1179.1747992012422,4.495136170711316,67.82979271426494,52.74019583926494,8.284410589876087,3.344942183831948e-05,1.8913264807815192e-05,405.00785410532666,424.2675199309798,1.80257728157203,405.73736901534176,16.935014655546073,821.3806237448431,128.50843760098797,27391.459426223097,584.7891009820723,237.83327227155095
4963,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.6624464443384515,39.42272876622576,39.42272876622576,,775.5195550627191,37.03571428571429,1703.0870637659616,1.4018736640097473,-3.3375535556615485,48.22305085471357,77.00289644210133,1730.888747869479,13.318031056373453,200.9637198094058,185.87412293440582,29.19703895515877,4.172165307016765e-05,1.962542341198989e-05,1458.640964350353,1423.5721703588565,6.319133898278222,1213.3147813169398,50.174469031743165,1150.359728497418,214.11214461120014,37142.54899877373,504.7638672754482,243.0414669384424
4964,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.1147720602067697,11.565655603271368,11.565655603271368,,374.2217049700477,24.11300241044414,1020.6417636524906,1.4441846396926046,-4.88522793979323,11.784079716711048,100.42996448392505,1294.3697521639228,6.2257359836742685,93.94384624382631,78.8542493688263,12.386396526072115,4.298088483535487e-05,2.904894811947111e-05,491.54036313903316,488.71307637429663,2.294465784675607,474.42185572599703,23.45493400608728,1063.0540485720999,168.18433571781506,48725.716801460374,467.00354494698036,168.0729342231883
4965,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.6298413204614173,11.202805504116508,11.202805504116508,,369.62128407004855,23.852092825115612,1016.4041928516465,1.0754675021695832,-6.629841320461417,11.398396651868637,81.19427278489508,1429.5152944373967,5.524232316215445,83.35843869553861,68.26884182053861,10.723644596624387,3.200736497568381e-05,1.7407696769177184e-05,476.1192339249516,488.35925891631763,2.388782577242604,409.6317733895468,20.812122266209542,844.9374545478815,135.65930089649166,39182.15228385938,607.1665822317076,188.04287782679137
4966,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.7660820240680823,15.465136249024491,15.465136249024491,,437.15253033902627,26.607309592991513,1066.3615366043027,1.0665933352657537,-7.766082024068083,16.012130074713085,54.544894252016555,1338.2619536683815,5.848717112571664,88.25478346462042,73.1651865896204,11.492760634423895,3.174325778660278e-05,1.4898412795770243e-05,572.2100412139062,561.5216120227947,2.5926009812781086,500.6523682396691,22.034525468233255,832.9839134092261,134.32315569846563,25930.525401891067,611.9007071552766,242.21547923711282
4967,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.2741015610870825,7.495970452567005,7.495970452567005,,301.8143248835492,20.064980745322693,1002.2677132304489,1.2559500883239676,-3.7258984389129175,7.524480749852906,64.2582894959591,1078.2265288075926,3.3530804343939287,50.59663204445427,35.50703516945427,5.577432041955598,3.737877042972586e-05,2.6077723714151065e-05,277.35090674497917,255.12279798507893,1.1569500305645208,352.774304585014,12.632387013659766,849.1133407221782,129.71691692856692,30752.170044046554,526.2649810482241,241.91683041806618
4968,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.4095253464430839,16.14238915797349,16.14238915797349,,449.7300843623648,26.956785915497132,1074.5321091986943,1.4027899185561938,-5.590474653556916,16.763245043368585,71.77123564045887,1283.1137519402007,6.695241688522909,101.02849806050503,85.93890118550502,13.499251031098087,4.1748922042609474e-05,2.6125946973771352e-05,597.2683988450191,592.3268913950369,2.447498170926265,533.785545002875,25.223730572832622,1084.0088778723075,167.8121520112878,34481.53095387059,478.9641158238529,215.24379698855572
4969,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.1323942938660752,41.37910802777833,41.37910802777833,,788.1055949787072,37.035714285714285,1723.6599597904767,1.3742893478607296,-7.132394293866075,51.86288609751616,70.31302133642228,1786.7537637478456,13.196009518224935,199.12246398867723,184.03286711367724,28.90781516716975,4.090070657684716e-05,1.8487061890221688e-05,1531.0269970277982,1505.6990612150475,6.535377395490441,1298.8174453804775,49.714715577212054,1140.7831713636224,209.46067858263424,33757.686097402184,509.4912290450525,257.65487297908874
4970,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.717333705769768,24.439064681848954,24.439064681848954,,580.3155771508856,33.78322034333885,1198.6599376891743,1.7600083558527269,-3.282666294230232,26.474368938925245,117.83367973396558,1442.3033844752902,11.902051154364916,179.597153904995,164.50755702999496,25.840786631271804,5.238022505783594e-05,3.188118487225889e-05,1038.6602489785805,1000.2212479800977,4.408885926446083,809.3277735990208,44.84001110696978,1456.3972273464956,237.80881135411101,57360.47368003539,463.45959950041424,170.23598025492095
4971,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.4838920480391806,11.264014489983127,11.264014489983127,,370.39732656942897,23.896105521151902,1017.1190263651602,1.708265131872564,-8.48389204803918,11.463396234532581,87.40080057362856,1054.314662001599,5.2718306988362,79.54980003868779,64.4602031636878,10.125385035397356,5.0840276847768595e-05,3.73554295614756e-05,416.76853612937566,425.3294829424318,1.595098239788461,481.0018366388002,19.86108327369986,1148.4105330324655,178.5221784359748,42239.91060657081,439.8811893559605,200.24153166609884
4972,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.7189553853797344,30.814984672969825,30.814984672969825,,697.288848225526,36.858755419042836,1437.5964712543341,1.2725375657785403,-7.718955385379735,34.81256016165107,103.67460292943349,1862.803457932532,13.68492016777928,206.4999285983467,191.4103317233467,30.066664598162568,3.7872436155415745e-05,1.6513814831979687e-05,1309.6368486012175,1287.4872290913845,6.297280808056682,977.0321262380163,51.556897354312355,1219.3528070633697,216.84457456312956,50332.031503236845,526.2139678240756,184.4799652793392
4973,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.7206896603812838,14.964716773059251,14.964716773059251,,427.9210622283588,26.350806657630827,1060.337942313942,1.6919491743973292,-7.720689660381284,15.460520859540416,87.74544750340895,1195.0428164395717,6.876409764629661,103.76225129557523,88.67265442057523,13.928667985099283,5.0354691923273844e-05,3.4667056975645866e-05,553.6945206031922,528.6248798772273,2.2370495504652843,553.2566893189683,25.90623525162227,1245.4938960434788,190.82085296540484,42434.09825002867,449.52967852524125,193.3888453678627
4974,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.1232049530762236,18.158108091839026,18.158108091839026,,482.2080039622389,28.17284121005453,1098.8503183365438,1.5238725279139262,-4.876795046923776,19.03181164329142,107.07093415991018,1437.2484965814053,9.219457588611258,139.11789841830347,124.02830154330348,19.48232004828309,4.535250398451178e-05,2.814087521129e-05,771.7195939031586,753.619336882572,3.5029337688331093,628.0751529273757,34.733575612599545,1255.3610217755283,199.56963527715143,52017.940690410665,470.4957655272183,167.76541235493474
4975,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.6653352640150647,36.1962710589217,36.1962710589217,,754.7626771457296,37.035714285714285,1593.3875017176235,1.0381717172140321,-6.665335264015065,42.793704070154554,88.34945880925234,2180.7455097629636,14.16974864194942,213.8157948270955,198.72619795209548,31.215838178106708,3.0897392058121203e-05,8.618810081933799e-06,1538.3415200041725,1482.17722345696,7.533328735066474,1210.1788920702265,53.383422154533086,1063.5755038672596,201.50064289032866,42729.059196372276,624.9988513943612,208.71868804008105
4976,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.582654696662388,33.841121306099225,33.841121306099225,,739.611213735905,37.000837646113396,1520.836843927058,1.3269771075785015,-3.417345303337612,39.16491958113219,70.27369006269676,1692.6616670143292,11.859758035068786,178.9589677842301,163.8693709092301,25.74054058984091,3.949263042440593e-05,1.8235375337933227e-05,1252.1214883256712,1249.3317356762877,5.488165268964067,1020.4536247860257,44.680586270680806,1091.0962610014328,199.2089541613899,33802.22966960318,511.77809694995346,236.64622791574044
4977,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.2681098885587425,33.44044450968628,33.44044450968628,,737.0335263456484,36.99218398130324,1509.8153700485848,1.57278142642547,-8.268109888558742,38.57026420040351,80.4687874654714,1542.5748531706677,12.202274660162578,184.12740557988093,169.03780870488094,26.55239690030854,4.680809884168749e-05,2.5270839545864e-05,1237.2964468583923,1196.5370772373712,5.148997493837735,1014.8765016786302,45.9709605565674,1250.0374288311987,219.1965095046358,38798.91978689411,484.5326546716386,226.69441234789562
4978,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.4725127154453417,36.564097758816935,36.564097758816935,,757.1290289150556,37.035714285714285,1605.8936095140616,1.2803947011352275,-7.472512715445342,43.383262073296954,104.3858825149479,1945.0067450508811,15.191563392324424,229.23456749118304,214.14497061618303,33.63781332455014,3.810627511244374e-05,1.5821408811290585e-05,1553.9741547497197,1538.6631358207858,7.286317794278658,1184.6737817327908,57.23302104058449,1226.134682030125,227.11144175452765,50685.104483017916,525.5551760225178,195.6589012813028
4979,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.1688626773984798,16.75420000330739,16.75420000330739,,461.09228577570866,27.380506568908924,1081.9131700399014,1.719763644386553,-7.168862677398479,17.44649612643689,122.34026982429855,1358.7860624383113,8.982226418009027,135.53817568773147,120.44857881273147,18.92001851667042,5.118248810563577e-05,3.3864012375873675e-05,712.053500140564,682.5083740512894,3.219724591882623,621.5859479179185,33.83979868522486,1334.6706391210957,211.92854607114296,59593.782259438456,453.6853961889792,159.3949814551264
4980,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.3920893583685165,14.625779065280069,14.625779065280069,,422.2224392294341,26.192466347160703,1056.3796340838064,1.609035053273237,-7.3920893583685165,15.088490899170118,116.01717833884014,1353.8315283126392,8.018123515389169,120.99025154118041,105.90065466618042,16.634835935481103,4.7887055726826125e-05,3.1901729477543283e-05,621.5956102744029,606.1364468358917,2.930123591857507,566.580093421448,30.207620362367628,1230.438244818374,195.6402411765182,56458.778237884355,457.64035389873425,158.26066707007007
4981,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.0620610048060373,38.43857696995024,38.43857696995024,,769.18817850668,37.035714285714285,1669.6259026925939,1.7709568451854272,-8.062061004806036,46.500698199843676,90.60842707940206,1500.4725343656598,13.869852529564907,209.29048338683347,194.20088651183346,30.50500391931006,5.270606688317903e-05,2.9019195879256948e-05,1422.2273478881589,1406.609645996844,5.729768243017293,1164.1936736411799,52.25338613896869,1381.953172093109,245.37823616884256,43832.148414997646,476.6270125994529,226.81340651168586
4982,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.066637208460615,8.211537980215592,8.211537980215592,,316.8333795847449,20.898538281239055,1002.2932692135792,1.3463201649088206,-4.933362791539385,8.263399514384261,91.88123131043825,1186.3485762063624,4.271874562777742,64.46086505288302,49.37126817788302,7.7552206703024416,4.006830592782014e-05,2.8604226924726567e-05,348.99036415916265,332.9743482392384,1.555167095089033,384.23940970650494,16.093892647108255,920.1355768082112,144.25783251616247,44477.90473791881,486.5719771135432,190.5912029168815
4983,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.9315584850587524,2.379401673856582,2.379401673856582,,269.0455759015883,19.96428571428571,1002.0849786312092,1.290887174228962,-7.931558485058752,2.34942775076275,74.57770135836527,907.4330093281557,1.1593854376221004,17.494658876462957,2.4050620014629542,0.37778625576119906,3.841854527879577e-05,3.371886264346807e-05,101.12457113890474,86.06454033792437,0.34241603581954483,266.69059780861227,4.367775345883695,743.866683393419,114.51914016689844,35874.89145637836,509.7804667544368,1133.6894732478324
4984,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.349362583278971,7.688361625879828,7.688361625879828,,305.8524253344008,20.289095320344956,1002.2745843437815,1.661522640717581,-8.349362583278971,7.722751991495514,85.00922121405661,994.0056151162789,3.887102015165325,58.654802420844895,43.5652055458449,6.843206484747783,4.944915719863735e-05,3.848406599238357e-05,284.46938015755364,287.0885212927303,1.1059211684253543,416.50531133021826,14.64421320903744,1050.1112603602924,163.72562789482595,41052.75148087159,434.4484977200668,202.23050345519056
4985,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.998362934774419,13.906146627287441,13.906146627287441,,410.123124612635,25.85627824816536,1047.9753552543925,1.2239560583300195,-7.998362934774419,14.30274293280344,94.16526886911949,1482.5797183661064,7.148440046804148,107.86707859138075,92.77748171638072,14.573452748937152,3.642658489832354e-05,1.967105592166757e-05,591.0112316597163,568.4430749674975,2.9642303902452127,497.2470278340653,26.931201643484282,995.6417216400334,160.4738616678795,45615.97656261863,541.0924694284816,171.75795166964065
4986,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.5529115514654612,11.119032313828075,11.119032313828075,,368.5591596931773,23.791855199741633,1015.4258416650636,1.7913926721469222,-6.552911551465462,11.309542136685586,93.16583163617337,1088.4924758613295,5.409111622439156,81.62131383448408,66.53171695948407,10.45077766153153,5.331426468628972e-05,3.960914441144802e-05,411.4041956116387,424.66433820123933,1.5908051098147231,488.90110512942545,20.378273302367237,1212.0337898471503,186.33633407381393,45119.864641052314,434.42696469643545,191.5097499257056
4987,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.442794519407018,44.46435446494176,44.46435446494176,,807.9540137244587,37.035714285714285,1725.775557347389,1.4632595043684753,-5.557205480592982,58.40887857467755,116.92055036865864,1903.3554674117727,17.5819421284914,265.3044189985147,250.21482212351467,39.30365235012553,4.354857856325525e-05,2.027825834881141e-05,1889.735064760025,1871.159809101726,8.508914349076335,1505.7103101572932,66.23850182409174,1350.5507271552729,255.0866068285267,56903.48081293154,503.7402806239377,203.6346070943189
4988,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.7763877043671612,16.269429784255035,16.269429784255035,,452.0894102790221,27.042687600928193,1076.0647636114768,1.2427536487521618,-5.223612295632838,16.904776290612382,89.98989299131688,1511.4490655744555,7.940004868528116,119.81147265162667,104.72187577662667,16.449673780499662,3.698602657005344e-05,1.9603915726144135e-05,691.450765830839,645.7803019257874,3.2651519471289876,546.5843549999119,29.913361570071782,1050.2822705618464,168.5360586199095,43543.35641028342,532.452797431943,178.02768615615383
